MATRICULA;NOME;CARGO;CLASSE_CARGO;SETOR;NIVEL_CARGO;INFO_CARGO;ATIVIDADE;COD_ORG_LOTACAO;ORG_LOTACAO;COD_TIPO_VINCULO;TIPO_VINCULO;SITUACAO_VINCULO;REGIME_JURIDICO;JORNADA_DE_TRABALHO;DATA_INGRESSO;DATA FIM;UF_EXERCICIO;COD STATUS;STATUS;GENERO;SALARIO BASE;ADICIONAIS
7661176699; LARISSA DE CASTRO REGO;QUIMICO;E;Pedagógico;1;0;Sem informação;26232;Centro Estudantil da Bahia;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;18/09/2008;;BA;1;Ativo;Masculino;10726.03;896.51
7981316499; CRISTINE RUTSATZ BARTZ;PEDAGOGO;E;Pedagógico;1;0;Sem informação;26255;Centro Estudantil dos Vales do Jequiti;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;22/09/2017;;MG;1;Ativo;Masc.;7405.44;1109.06
8061713899; SUELLEN OLIVEIRA PINTO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26280;Centro Estudantil de São Carlos;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;19/03/2019;;SP;1;Ativo;Feminino;9616.18;679.46
8202415899; ROCHELLY VIEIRA SANTOS;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26241;Centro Estudantil do Paraná;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;20 HORAS SEMANAIS;03/10/2018;;PR;1;Ativo;Feminino;3522.21;146
8090763999; JOSE RIBEIRO DE AMORIM;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;502;Sem informação;26234;Centro Estudantil do Espírito Santo;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;02/07/2014;;ES;1;Ativo;Masc.;7803.45;577.28
7581026499; NETO GONCALVES MARQUES;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;502;Sem informação;26230;Centro Estudantil do Vale do São Francisco;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;31/05/2013;;BA;1;Ativo;Masc.;7044.42;580.02
7452293299; MARIA DAS CHAGAS SOUSA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;502;Sem informação;26258;Centro Tecnológica Federal do Paraná;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;16/08/2018;;PR;1;Ativo;Feminino;7044.42;569.43
8100815299; DE MELO PACIFICO ALVES;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26231;Centro Estudantil de Alagoas;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;04/03/2020;;AL;1;Ativo;Masculino;9616.18;458
8592395399; FLAVIA MORAES DA COSTA;ADMINISTRADOR;E;Administrativo;2;0;Sem informação;26233;Centro Estudantil do Ceará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;05/11/2015;;CE;1;Ativo;Feminino;8576.94;574.38
8470784499; MORAIS RODRIGUES LEITE;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26351;Centro Estudantil do Recôncavo da Bahia;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;18/03/2015;;BA;1;Ativo;Feminino;11800.12;575.42
7571658999; NEIDILE RIBEIRO MUNHOZ;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26237;Centro Estudantil de Juiz de Fora;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;29/11/2017;;MG;1;Ativo;Feminino;11800.12;991.29
7821774099; RAVACHE OLIVEIRA SILVA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;3;601;Sem informação;26283;Centro Estudantil de Mato Grosso do Sul;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;28/07/2017;03/01/2020;MS;2;Desligado;Feminino;9680.97;0
8001803999; ADSON PEREIRA DE SOUSA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;3;601;Sem informação;26250;Centro Estudantil de Roraima;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;11/04/2014;;RR;1;Ativo;Feminino;8232.64;603.7
8501624599; AGENOR DE MELO BARBOSA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26269;Centro Estudantil do Estado do Rio de Jane;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;05/12/2019;;RJ;1;Ativo;Masculino;9616.18;779
8602155299; ALBERTO ALCANTARA LIMA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26351;Centro Estudantil do Recôncavo da Bahia;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;28/07/2014;;BA;1;Ativo;Masculino;11800.12;458
7871502799; ALFREDO LINHARES ALVES;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26244;Centro Estudantil do Rio Grande do Sul;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;25/01/2017;;RS;1;Ativo;Masculino;11800.12;991.29
8102585899; ALFREDO SOARES FONSECA;TECNICO EM CONTABILIDADE;D;Administrativo;1;0;Sem informação;26243;Centro Estudantil do Rio Grande do Norte;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;14/01/2019;;RN;1;Ativo;Feminino;3434.01;919.35
7731203899; ALMEIDA DA SILVA FILHO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26234;Centro Estudantil do Espírito Santo;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;14/02/2011;;ES;1;Ativo;Masc.;11800.12;458
8481207699; ANDRE MARTINS DE SOUZA;PEDAGOGO;E;Pedagógico;1;0;Sem informação;26232;Centro Estudantil da Bahia;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;23/07/2018;;BA;1;Ativo;Masc.;4689.13;575.07
8481288299; AUCIR PEREIRA DE PAIVA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26279;Centro Estudantil do Piauí;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;20 HORAS SEMANAIS;24/05/2019;;PI;1;Ativo;Feminino;6189;587
7331443699; AUGUSTO IGNACIO AMARAL;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26248;Centro Estudantil Rural de Pernambuco;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;02/10/2020;;PE;1;Ativo;Masc.;6761.2;510.9
8051259599; BARBOSA DA SILVA FILHO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26233;Centro Estudantil do Ceará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;17/09/2015;;CE;1;Ativo;Masculino;11800.12;458
8221527199; BARROS DE BRITO JUNIOR;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26248;Centro Estudantil Rural de Pernambuco;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;26/04/2018;;PE;1;Ativo;Masculino;11800.12;458
8562390499; BORBA RODRIGUES VIEIRA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;502;Sem informação;26240;Centro Estudantil da Paraíba;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;21/08/2006;;PB;1;Ativo;Feminino;7803.45;1113.49
7341485799; CARLOS BASTOS DA SILVA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26283;Centro Estudantil de Mato Grosso do Sul;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;11/07/2018;;MS;1;Ativo;Masc.;11800.12;563.79
8190878999; CARLOS BERNAUD BURNETT;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;3;601;Sem informação;26242;Centro Estudantil de Pernambuco;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;24/09/2013;;PE;1;Ativo;Feminino;11800.12;458
8081007799; CARLOS BOMFIM DA SILVA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;3;601;Sem informação;26238;Centro Estudantil de Minas Gerais;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;20 HORAS SEMANAIS;15/05/2014;;MG;1;Ativo;Feminino;13686.84;458
7361502799; CARLOS BORGES DA SILVA;ANALISTA DE TEC DA INFORMACAO;E;TI;3;0;Sem informação;26233;Centro Estudantil do Ceará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;24/09/2008;;CE;1;Ativo;Masc.;8278.66;1107.67
7600713899; CARLOS CAVALCANTI MAIA;ECONOMISTA;E;Administrativo;2;0;Sem informação;26237;Centro Estudantil de Juiz de Fora;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;13/08/2008;;MG;1;Ativo;Masc.;8278.66;685.11
7491755399; CARLOS DA COSTA SANTOS;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26263;Centro Estudantil de Lavras;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;10/08/2016;;MG;1;Ativo;Feminino;11800.12;458
7350926599; CARLOS DE JESUS GUEDES;CONTADOR;E;Administrativo;2;0;Sem informação;26232;Centro Estudantil da Bahia;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;23/07/2018;;BA;1;Ativo;Feminino;5867.05;458
8531811199; CARLOS DE SOUSA MENDES;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26239;Centro Estudantil do Pará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;21/07/2010;;PA;1;Ativo;Feminino;11800.12;458
7262524599; CARLOS DONATO DA SILVA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26249;Centro Estudantil Rural do Rio de Janeiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;03/03/2017;;RJ;1;Ativo;Masc.;11800.12;921.23
7411793099; CARLOS FEITOSA BRANDAO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26247;Centro Estudantil de Santa Maria;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;30/07/2015;;RS;1;Ativo;Masc.;12897.8;458
7842367399; CARLOS GUIMARAES SERPA;CONTADOR;E;Administrativo;3;0;Sem informação;26240;Centro Estudantil da Paraíba;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;29/12/2008;14/04/2021;PB;2;Desligado;Masc.;11080.18;0
7221619599; CARLOS MACHADO MARTINS;ANALISTA DE TEC DA INFORMACAO;E;TI;2;0;Sem informação;26253;Centro Estudantil Rural da Amazônia;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;18/10/1985;;PA;1;Ativo;Masculino;11103.25;579.14
7691407899; CARLOS MENEZES SANTANA;ENGENHEIRO;E;Engenharia;2;0;Sem informação;26253;Centro Estudantil Rural da Amazônia;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;14/08/2017;;PA;1;Ativo;Masc.;5434.85;575.07
7351357999; CARLOS MIRANDA DE LIMA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26244;Centro Estudantil do Rio Grande do Sul;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;05/08/2019;;RS;1;Ativo;Masculino;9616.18;458
7340792599; CARLOS PEREIRA INOJOSA;PEDAGOGO;E;Pedagógico;2;0;Sem informação;26246;Centro Estudantil de Santa Catarina;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;13/09/2019;;SC;1;Ativo;Masc.;6602.43;692.17
8440729899; CARLOS SANTOS DA SILVA;ADMINISTRADOR;E;Administrativo;3;0;Sem informação;26448;Centro Estudantil do Sul e Sudeste do Pará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;06/06/2013;;RS;1;Ativo;Feminino;8966.61;458
7912189999; CARLOS SEIXAS DE SOUZA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;3;502;Sem informação;26258;Centro Tecnológica Federal do Paraná;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;11/07/2016;16/06/2019;PR;2;Desligado;Masc.;3564.51;0
7801872099; CARLOS SOARES DA ROCHA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26282;Centro Estudantil de Viçosa;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;03/10/2019;;MG;1;Ativo;Feminino;9616.18;679.46
7910758099; CELSO DA CUNHA PEREIRA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26276;Centro Estudantil de Mato Grosso;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;20 HORAS SEMANAIS;21/05/2015;;MT;1;Ativo;Masculino;4322.13;229
8480566499; CESAR PAULA CAVALCANTE;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26235;Centro Estudantil de Goiás;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;20 HORAS SEMANAIS;21/02/1989;;GO;1;Ativo;Masc.;9193.1;362.9
8211009099; CEZAR DE PAIVA BENETTI;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26235;Centro Estudantil de Goiás;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;11/03/2015;10/07/2020;GO;4;Desligado;Masc.;9679.66;0
7892348899; CLARET DE SOUZA JUNIOR;QUIMICO;E;Pedagógico;2;0;Sem informação;26242;Centro Estudantil de Pernambuco;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;29/04/1980;17/07/2020;PE;2;Desligado;Masculino;15831.21;620.58
7952020799; DA SILVA COSTA MENEZES;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;502;Sem informação;26279;Centro Estudantil do Piauí;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;18/04/2008;06/12/2018;PI;2;Desligado;Masc.;18058.17;0
7620973699; DE CASTRO E SILVA NETO;ADMINISTRADOR;E;Administrativo;2;0;Sem informação;26263;Centro Estudantil de Lavras;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;21/12/2005;;MG;1;Ativo;Masc.;6874.6;458
8601711799; DE JESUS SANTOS VIEIRA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26263;Centro Estudantil de Lavras;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;19/09/2019;;MG;1;Ativo;Masc.;9616.18;899.68
8272399299; EDUARDO DA SILVA JUSTO;ANALISTA DE TEC DA INFORMACAO;E;TI;3;0;Sem informação;26267;Centro Estudantil da Integração Latina;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;02/07/2014;;PR;1;Ativo;Masculino;7103.91;458
7271519399; FEITOSA DE SOUSA FILHO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;3;601;Sem informação;26243;Centro Estudantil do Rio Grande do Norte;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;17/12/2013;;RN;1;Ativo;Masculino;11800.12;577.28
8141323699; FELIPE GUIMARAES LEITE;CONTADOR;E;Administrativo;2;0;Sem informação;26248;Centro Estudantil Rural de Pernambuco;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;29/05/2019;;PE;1;Ativo;Masculino;6189;587
7242518099; FERNANDES SOARES NETTO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26253;Centro Estudantil Rural da Amazônia;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;01/10/2009;;PA;1;Ativo;Feminino;11800.12;458
7460734099; HENRIQUE COELHO CAMPOS;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26267;Centro Estudantil da Integração Latina;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;11/08/2014;;PR;1;Ativo;Feminino;7155.54;713.04
7820886699; IZALMIR TELES DE SOUSA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26230;Centro Estudantil do Vale do São Francisco;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;06/12/2004;05/09/2019;PE;2;Desligado;Masculino;12386.5;0
7830841099; JAQUES CARDOSO MOREIRA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26239;Centro Estudantil do Pará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;27/09/2017;;PA;1;Ativo;Masc.;11800.12;797.67
8381537299; JOAQUIM FERRAZ E SILVA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26242;Centro Estudantil de Pernambuco;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;20/12/1994;;PE;1;Ativo;Feminino;12019.65;458
8002472199; JORGE CARDOSO TEIXEIRA;TECNICO EM CONTABILIDADE;D;Administrativo;2;0;Sem informação;26279;Centro Estudantil do Piauí;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;09/02/2007;;PI;1;Ativo;Feminino;5886.5;581.6
7891914299; JORGE LEITE DOS SANTOS;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26235;Centro Estudantil de Goiás;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;24/04/2009;;GO;1;Ativo;Masculino;12348.96;676.98
8150799299; JORGE PEREIRA PINHEIRO;PEDAGOGO;E;Pedagógico;1;0;Sem informação;26232;Centro Estudantil da Bahia;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;30/09/2019;;BA;1;Ativo;Feminino;6602.43;719.42
7440663999; JOSE BARROS NASCIMENTO;ANALISTA DE TEC DA INFORMACAO;E;TI;3;0;Sem informação;26245;Centro Estudantil do Rio de Janeiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;10/04/1987;21/11/2019;RJ;2;Desligado;Masc.;8265.42;0
7721734999; JOSE DA SILVA CARVALHO;CONTADOR;E;Administrativo;3;0;Sem informação;26276;Centro Estudantil de Mato Grosso;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;02/05/2007;;MT;1;Ativo;Feminino;7967.9;458
8232325999; JOSE DE ARAUJO MARQUES;ANALISTA DE TEC DA INFORMACAO;E;TI;2;0;Sem informação;26245;Centro Estudantil do Rio de Janeiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;10/04/1987;;RJ;1;Ativo;Feminino;12709.36;458
7351952199; JOSE DE RIBAMAR MORAES;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26247;Centro Estudantil de Santa Maria;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;19/04/1994;;RS;1;Ativo;Masculino;7991.14;458
8132044099; JOSE FERREIRA DE SOUZA;ADMINISTRADOR;E;Administrativo;2;0;Sem informação;26235;Centro Estudantil de Goiás;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;07/08/2006;;GO;1;Ativo;Masc.;8601.52;1107.67
8092713199; JOSE GOMES DA SILVEIRA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26249;Centro Estudantil Rural do Rio de Janeiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;13/09/1996;;DF;1;Ativo;Masc.;12458.72;458
7602489499; JOSE MIGUEL DOS SANTOS;ANALISTA DE TEC DA INFORMACAO;E;TI;3;0;Sem informação;26234;Centro Estudantil do Espírito Santo;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;28/08/2000;;ES;1;Ativo;Feminino;11593.41;782.26
8592459499; LEONARD SOARES GOUVEIA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26239;Centro Estudantil do Pará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;27/09/2016;;PA;1;Ativo;Feminino;12348.96;458
8202310999; LUIS PACHECO ROTONDARO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26244;Centro Estudantil do Rio Grande do Sul;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;10/01/2017;;RS;1;Ativo;Feminino;11800.12;458
7572795599; LUIZ ALVES DE OLIVEIRA;ANALISTA DE TEC DA INFORMACAO;E;TI;2;0;Sem informação;26245;Centro Estudantil do Rio de Janeiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;10/04/1987;;RJ;1;Ativo;Feminino;11519.55;712.7
7512057099; LUIZ FERREIRA DE SOUZA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;3;601;Sem informação;26262;Centro Estudantil de São Paulo;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;07/07/2010;;SP;1;Ativo;Masculino;21253.78;458
8402465899; MARCELO BARBOSA VIEIRA;ADMINISTRADOR;E;Administrativo;3;0;Sem informação;26440;Centro Estudantil da Fronteira Sul;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;16/08/2009;28/11/2019;SC;4;Desligado;Feminino;22856.18;0
8581198399; MARCOS CORREIA MELONIO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26233;Centro Estudantil do Ceará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;29/08/2013;;CE;1;Ativo;Feminino;11800.12;458
7942151399; MARCOS DE SOUZA SANTOS;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26240;Centro Estudantil da Paraíba;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;14/01/2021;;PB;1;Ativo;Masc.;11800.12;685.11
8590825899; MARTINHO RIBEIRO ALVES;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26241;Centro Estudantil do Paraná;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;20 HORAS SEMANAIS;16/03/2016;;PR;1;Ativo;Masculino;3522.21;689.65
8172402499; MATHIAS DE PAULA FILHO;CONTADOR;E;Administrativo;2;0;Sem informação;26252;Centro Estudantil de Campina Grande;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;28/07/2004;;PB;1;Ativo;Masc.;10821.03;577.28
7501043399; MOACIR FERREIRA SOARES;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26244;Centro Estudantil do Rio Grande do Sul;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;01/11/1984;;RS;1;Ativo;Masculino;12568.5;683.89
8551071799; PEDRO ALVES CAVALCANTE;TECNICO EM CONTABILIDADE;D;Administrativo;3;0;Sem informação;26245;Centro Estudantil do Rio de Janeiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;13/07/1982;;RJ;1;Ativo;Masculino;13117.98;458
7991207099; REGIS MONTEIRO BARROSO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26249;Centro Estudantil Rural do Rio de Janeiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;05/12/2013;;RJ;1;Ativo;Masculino;8232.64;706.66
8191947599; ROBERTO BUENO DE SOUZA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26242;Centro Estudantil de Pernambuco;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;30/04/1997;30/11/2018;PE;2;Desligado;Masc.;13356.63;8669.92
7501539699; ROBERTO DUARTE BEZERRA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26240;Centro Estudantil da Paraíba;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;20 HORAS SEMANAIS;26/05/1998;;PB;1;Ativo;Masc.;24543.56;999.84
7841896099; SERGIO GOMES BEVILAQUA;ENGENHEIRO;E;Engenharia;2;0;Sem informação;26275;Centro Estudantil do Acre;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;29/11/2010;;AC;1;Ativo;Masculino;10323.4;1098.5
7451365099; SERGIO SANTOS DA SILVA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26245;Centro Estudantil do Rio de Janeiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;25/06/2021;;RJ;1;Ativo;Masc.;9616.18;458
7341678799; SERGIO TORRES FERREIRA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;3;601;Sem informação;26245;Centro Estudantil do Rio de Janeiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;11/12/1990;;RJ;1;Ativo;Feminino;14311.08;458
8321467699; WILLIAN FLORES DE MELO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;3;601;Sem informação;26242;Centro Estudantil de Pernambuco;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;23/08/2013;;PE;1;Ativo;Feminino;11800.12;574.38
